,date,sp500_price,tbill,rpc_consumption,price
0,1954-05-13,28.5599994659423,1.0088888888888887,2494.4999999999995,26.922572845195422
1,1954-09-21,31.7900009155273,0.7987777777777779,2494.4999999999995,26.87202508960573
2,1955-02-02,36.6100006103515,1.068,2528.0652777777777,26.757377419354835
3,1955-06-13,39.6199989318847,1.3835555555555554,2631.8125000000005,26.77982475678443
4,1955-10-20,42.5900001525878,1.8511111111111112,2631.8125000000005,26.780952568697728
5,1956-03-02,45.810001373291,2.3645555555555555,2645.936805555555,26.858191780991223
6,1956-07-11,48.6899986267089,2.483777777777778,2661.3749999999995,27.060139101058795
7,1956-11-20,44.8899993896484,2.721,2661.3749999999995,27.43174838709677
8,1957-04-02,44.4199981689453,3.1168888888888895,2673.7750000000005,27.76331356886841
9,1957-08-09,46.9199981689453,3.1581111111111118,2678.8125000000005,28.11584468339307
10,1957-12-20,39.4799995422363,3.3954444444444434,2678.8125000000005,28.382265232974905
11,1958-05-02,43.6899986267089,1.6945555555555554,2658.745833333334,28.831003072196623
12,1958-09-10,48.310001373291,1.1773333333333333,2657.3125000000005,28.917886021505375
13,1959-01-23,56.0,2.688888888888889,2675.8569444444443,28.95493978494624
14,1959-06-03,58.25,2.836666666666667,2761.625,29.007267409114185
15,1959-10-09,57.0,3.506222222222222,2761.625,29.212613381123056
16,1960-02-24,55.7400016784668,4.2250000000000005,2769.2000000000003,29.39559330943847
17,1960-07-01,57.060001373291,3.094,2780.5625,29.549526881720436
18,1960-11-10,56.4300003051757,2.343444444444444,2780.5625,29.658425806451614
19,1961-03-24,64.4199981689453,2.330888888888889,2787.410416666666,29.83457204301076
20,1961-08-03,67.2900009155273,2.2905555555555557,2791.3749999999995,29.863851373954603
21,1961-12-13,72.5299987792968,2.3863333333333334,2791.3749999999995,29.981608602150537
22,1962-04-25,67.7099990844726,2.7134444444444443,2873.282638888889,30.137199231950845
23,1962-08-31,59.1199989318847,2.7873333333333337,2884.6875,30.247679091995224
24,1963-01-15,65.1100006103515,2.811444444444444,2893.138888888889,30.40630298685782
25,1963-05-24,70.0199966430664,2.907777777777777,2960.7500000000014,30.499974705581163
26,1963-10-02,72.3000030517578,3.2111111111111112,2960.7500000000014,30.712337873357228
27,1964-02-14,77.4800033569336,3.504555555555555,3006.6256944444444,30.873100597371565
28,1964-06-24,81.0599975585937,3.4976666666666674,3093.937499999999,30.97017164750958
29,1964-11-02,85.1800003051757,3.5130000000000003,3093.937499999999,31.079976224611706
30,1965-03-17,87.0199966430664,3.8283333333333336,3181.9124999999995,31.281476497695852
31,1965-07-26,84.0500030517578,3.871,3249.1874999999995,31.522201237412528
32,1965-12-06,90.5899963378906,3.9670000000000005,3249.1874999999995,31.662030704898452
33,1966-04-14,91.870002746582,4.568666666666667,3365.237500000001,32.08122930534221
34,1966-08-22,78.2399978637695,4.691111111111111,3394.250000000001,32.463292592592595
35,1967-01-04,80.5500030517578,5.221666666666667,3395.6625000000004,32.87848315412187
36,1967-05-15,92.7099990844726,4.250111111111111,3457.8125,33.029763440860215
37,1967-09-21,96.75,4.003555555555556,3457.8125,33.44898088410991
38,1968-02-01,92.5599975585937,4.792666666666666,3499.436111111111,33.96878614097968
39,1968-06-14,101.129997253417,5.346777777777778,3620.6875,34.439576319367205
40,1968-11-21,105.970001220703,5.274111111111111,3620.6875,35.16053046594982
41,1969-04-11,101.650001525878,6.036555555555555,3693.875694444443,35.90847840928487
42,1969-08-20,95.0699996948242,6.510666666666667,3718.999999999999,36.68406929510155
43,1970-01-02,93.0,7.278888888888889,3719.4874999999993,37.45908960573477
44,1970-05-13,76.5299987792968,6.994111111111112,3762.874999999999,38.33999505034989
45,1970-09-18,82.620002746582,6.530444444444445,3762.874999999999,38.96627598566309
46,1971-02-01,96.4199981689453,5.171555555555556,3784.939583333333,39.727947431302276
47,1971-06-11,101.069999694824,3.8236666666666665,3857.4374999999995,40.17084016043693
48,1971-10-20,95.6500015258789,4.926222222222222,3857.4374999999995,40.75936200716846
49,1972-03-01,107.349998474121,3.748888888888889,3947.358333333332,41.216089605734766
50,1972-07-10,108.110000610351,3.7802222222222217,4050.124999999999,41.6013321385902
51,1972-11-17,115.489997863769,4.406444444444444,4050.124999999999,42.12464755077657
52,1973-04-03,109.239997863769,5.513111111111111,4162.343749999999,43.009515787677074
53,1973-08-10,104.769996643066,7.107111111111111,4210.437499999999,44.19534767025088
54,1973-12-21,93.5400009155273,7.870555555555556,4210.437499999999,45.81287455197135
55,1974-05-06,91.120002746582,7.849555555555556,4140.144444444444,47.712609489674
56,1974-09-12,66.7099990844726,8.232222222222221,4136.875,49.577547192353634
57,1975-01-24,72.9800033569336,7.171555555555556,4146.850694444443,51.73705854241337
58,1975-06-05,92.6900024414062,5.460333333333334,4189.687499999999,52.98917511520736
59,1975-10-14,89.2799987792968,6.142222222222223,4189.687499999999,54.35889247311828
60,1976-02-26,100.110000610351,5.2494444444444435,4270.279166666665,55.68008243727596
61,1976-07-06,103.540000915527,5.123777777777778,4380.562499999999,56.40748535409715
62,1976-11-15,99.9000015258789,5.065222222222222,4380.562499999999,57.666060931899636
63,1977-03-24,99.6999969482421,4.562222222222222,4470.422222222223,59.02890809011775
64,1977-08-03,98.370002746582,4.918555555555555,4520.000000000001,60.50203430619559
65,1977-12-14,94.0299987792968,5.910333333333331,4520.000000000001,61.72189247311829
66,1978-04-26,96.8199996948242,6.328333333333334,4650.185416666665,63.31592575524833
67,1978-09-05,104.489997863769,6.818333333333336,4668.312499999999,65.4733990442055
68,1979-01-16,99.4599990844726,8.517777777777779,4675.45486111111,67.6570011947431
69,1979-05-25,100.220001220703,9.457888888888887,4726.75,70.40938530465954
70,1979-10-04,110.169998168945,9.541777777777776,4726.75,73.71526881720433
71,1980-02-19,114.599998474121,11.999333333333334,4701.4729166666675,77.34351971326161
72,1980-06-26,116.190002441406,11.317888888888888,4657.8125,81.52194833765913
73,1980-11-05,131.330001831054,9.805222222222222,4657.8125,83.89621266427714
74,1981-03-19,133.460006713867,14.680444444444442,4668.302083333334,87.48339358252258
