,date,sp500_price,tbill,rpc_consumption,price
69,2004-08-20,1098.34997558593,1.0628888888888888,16537.319444444445,187.79792291846906
70,2005-05-11,1171.10998535156,2.2575555555555558,16804.0,192.07557974910395
71,2006-01-31,1280.07995605468,3.5324999999999993,17059.63888888889,197.28620609318992
72,2006-10-18,1365.80004882812,4.734555555555555,17375.750000000004,201.78344081754568
73,2007-07-10,1510.11999511718,4.869111111111112,17532.562499999996,204.9902745587984
74,2008-03-31,1322.69995117187,3.220444444444445,17524.71597222222,210.7820687205949
75,2008-12-16,913.179992675781,1.2124444444444444,17391.75,216.3649285543608
76,2009-09-03,1003.23999023437,0.17844444444444443,17043.13194444444,213.5710885543608
77,2010-05-26,1067.94995117187,0.10494444444444445,17109.15277777778,217.2019141781874
78,2011-02-14,1332.31994628906,0.14483333333333331,17211.520833333336,219.26216232377536
79,2011-11-01,1218.28002929687,0.04577777777777778,17377.25,225.3353624611708
80,2012-07-23,1350.52001953125,0.06594444444444443,17484.291666666668,228.36554153874675
81,2013-04-16,1574.56994628906,0.0906111111111111,17568.574999999997,231.57949732548215
82,2014-01-03,1831.36999511718,0.04683333333333333,17653.48472222222,233.40898773596174
83,2014-09-22,1994.2900390625,0.036388888888888894,18041.500000000004,236.8201710087046
84,2015-06-12,2094.11010742187,0.022222222222222223,18385.12222222222,236.3514840442055
85,2016-03-03,1993.40002441406,0.12544444444444444,18682.5625,237.77517317163102
86,2016-11-18,2181.89990234375,0.29450000000000004,18974.375,240.4740076385284
87,2017-08-09,2474.02001953125,0.7560000000000002,19292.94166666667,243.9532243300905
88,2018-04-30,2648.05004882812,1.3523888888888889,19542.55972222222,248.32383488052568
89,2019-01-18,2670.7099609375,2.1173333333333333,19798.194444444445,252.07741103942655
90,2019-10-07,2938.7900390625,2.1969444444444446,20150.749999999996,255.41760105052055
91,2020-06-26,3009.05004882812,0.9161111111111111,19550.356249999997,257.6319837762122
